region_id	0_ID	1_Outer_cell_layer(nm)	2_Nucleus	3_Trichocysts	4_Chloroplast	5_Plastoglobuli	6_Pusule	7_Food_vacuole	8_Starch	9_Crystalline_compartment	10_Large_vacuole	11_CBB/flagella	12_Symbiosis/parasitism/Prey/2=Kleptoplastidism	13_Reticulated_network	14_Electron_dense_sheets	15_Tubular_network	16_Rhabdosomes_and_alike_structure	17_eyespot/mt_array	19_Presumed_ID	18_NI_a_z	20_Area(nm^2)
47	VSM20_A1_AM1_047	0	1	1	1	3	0	0	0	0	0	0	0	1	0	0	0	1	NI	v	295350000000
48	VSM20_A1_AM1_048	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NI	x	97898000000
49	VSM20_A1_AM1_049	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NI	x	176380000000
50	VSM20_A1_AM1_050	0	1	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	NI	m	148690000000
51	VSM20_A1_AM1_051	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NI	x	46787000000
52	VSM20_A1_AM1_052	0	1	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	NI	r,v	288150000000
53	VSM20_A1_AM1_053	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	NI	r	94932000000
54	VSM20_A1_AM1_054	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	NI	h,p	283240000000
55	VSM20_A1_AM1_055	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	NI	x	214900000000
56	VSM20_A1_AM1_056	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	NI	x	208010000000
57	VSM20_A1_AM1_057	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	NI	x	79676000000
58	VSM20_A1_AM1_058	0	1	1	0	0	0	0	8	1	0	0	0	0	0	0	0	0	NI	x	66893000000
59	VSM20_A1_AM1_059	0	1	1	1	0	1	0	3	0	0	1	0	1	0	0	0	0	NI	v	181860000000
60	VSM20_A1_AM1_060	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	NI	x	99044000000
61	VSM20_A1_AM1_061	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	Oxytoxum_sp	h	33746000000
62	VSM20_A1_AM1_062	0	0	1	1	6	0	0	9	0	1	1	0	0	0	0	0	0	NI	r	230070000000
63	VSM20_A1_AM1_063	0	0	0	1	2	0	0	3	0	0	0	1	0	0	0	0	0	NI	x	168470000000
64	VSM20_A1_AM1_064	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	NI	x	92372000000
65	VSM20_A1_AM1_065	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	NI	r	317120000000
66	VSM20_A1_AM1_066	0	0	1	1	3	0	0	0	0	0	0	0	1	0	0	0	0	Prorocentrum_sp	a,b,r	199230000000
67	VSM20_A1_AM1_067	0	0		1	6	0	0	0	0	0	0	0	0	0	0	0	0	Diatom	x	0
68	VSM20_A1_AM1_068	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	Oxytoxum_sp	j	38262000000
69	VSM20_A1_AM1_069	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	NI	h,n,r	160870000000
70	VSM20_A1_AM1_070	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	NI	h	305440000000
71	VSM20_A1_AM1_071	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	NI	g	244750000000
72	VSM20_A1_AM1_072	0	1	1	1	0	0	0	43	1	0	0	0	0	0	0	0	0	NI	r	626050000000
73	VSM20_A1_AM1_073	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	NI	h,r	409230000000
74	VSM20_A1_AM1_074	0	1	1	1	0	1	0	17	1	0	0	0	0	0	0	0	0	Prorocentrum_sp	b	230810000000
75	VSM20_A1_AM1_075	0	1	1	0	0	0	0	15	0	0	0	0	1	0	0	0	0	Protoperidinium_sp	r	842890000000
76	VSM20_A1_AM1_076	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	Triadinium_sphaericum_sp	d,e,f,r	584460000000
77	VSM20_A1_AM1_077	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	NI	p,r	518700000000
78	VSM20_A1_AM1_078	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	Prorocentrum_sp	b	169210000000
79	VSM20_A1_AM1_079	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	NI	r	283980000000
80	VSM20_A1_AM1_080	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	NI	g,h,r	835540000000
81	VSM20_A1_AM1_081	0	0	1	1	3	1	0	0	0	0	0	0	1	0	0	0	1	NI	h,r	889730000000
82	VSM20_A1_AM1_082	0	1	1	0	0	0	0	6	0	0	0	0	0	1	1	0	0	NI	p,r	570610000000
83	VSM20_A1_AM1_083	0	1	1	1	6	0	0	0	0	0	0	0	1	0	0	0	1	NI	g,r	840580000000
84	VSM20_A1_AM1_084	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	Prorocentrum_sp	a	154850000000
85	VSM20_A1_AM1_085	0	1	1	1	1	1	0	14	0	0	0	0	1	0	0	0	0	Prorocentrum_sp	a	617960000000
86	VSM20_A1_AM1_086	0	0	1	0	0	0	0	5	0	0	0	1	1	1	0	0	0	NI	x	224900000000
87	VSM20_A1_AM1_087	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	Triadinium_sphaericum_sp	d,e,o,r,s	394530000000
88	VSM20_A1_AM1_088	0	1	0	1	2	0	1	0	1	0	0	1	0	0	0	0	0	Paleophalacroma_sp	i,r,w	316230000000
89	VSM20_A1_AM1_089	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	Prorocentrum_sp	a	291290000000
90	VSM20_A1_AM1_090	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	NI	x	475010000000
91	VSM20_A1_AM1_091	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	Triadinium_sphaericum_sp	e,r	316020000000
92	VSM20_A1_AM1_092	0	0	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	NI	g,r	483800000000
93	VSM20_A1_AM1_093	0	1	1	1	4	0	0	0	1	0	0	1	0	0	0	0	0	Paleophalacroma_sp	i	201220000000
94	VSM20_A1_AM1_094	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	Triadinium_sphaericum_sp	d,r	418770000000
95	VSM20_A1_AM1_095	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	NI	g,r	407890000000
96	VSM20_A1_AM1_096	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	NI	x	215040000000
97	VSM20_A1_AM1_097	0	0	1	1	0	0	1	23	0	0	0	0	1	0	0	0	0	NI	a,r	164710000000
98	VSM20_A1_AM1_098	0	1	1	1	0	0	0	4	0	0	0	0	1	0	0	0	0	Triadinium_sphaericum_sp	d,e,o,r	279910000000
99	VSM20_A1_AM1_099	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	Protoperidinium_sp	p	703690000000
100	VSM20_A1_AM1_100	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	NI	x	358450000000
101	VSM20_A1_AM1_101	0	0	1	1	0	0	1	7	0	0	0	0	1	0	0	0	0	Prorocentrum_sp	a	452300000000
102	VSM20_A1_AM1_102	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	NI	g,h	385120000000
103	VSM20_A1_AM1_103	0	0	1	1	8	0	0	0	0	0	0	0	1	0	0	0	0	NI	x	93107000000
104	VSM20_A1_AM1_104	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Paleophalacroma_sp	i,w	103390000000
105	VSM20_A1_AM1_105	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	NI	x	50846000000
106	VSM20_A1_AM1_106	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	NI	x	250630000000
107	VSM20_A1_AM1_107	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	NI	h,r	72575000000
108	VSM20_A1_AM1_108	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	Triadinium_sphaericum	r	440110000000
109	VSM20_A1_AM1_109	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	NI	p,r	98299000000
110	VSM20_A1_AM1_110	0	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	NI	x	105320000000
111	VSM20_A1_AM1_111	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	NI	r	369590000000
112	VSM20_A1_AM1_112	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	Prorocentrum_sp	a	67347000000
113	VSM20_A3_AM2_001	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	Triadinium_sphaericum_sp	r	143950000000
114	VSM20_A3_AM2_002	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	Corythodinium_sp	j	289940000000
115	VSM20_A3_AM2_003	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	NI	r	69493000000
116	VSM20_A3_AM2_004	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	NI	x	70067000000
117	VSM20_A3_AM2_005	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Prorocentrum_sp	p	73307000000
118	VSM20_A3_AM2_006	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	NI	p	118020000000
119	VSM20_A3_AM2_007	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	NI	m	389340000000
120	VSM20_A3_AM2_008	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	NI	x	145580000000
121	VSM20_A3_AM2_009	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	NI	x	267890000000
122	VSM20_A3_AM2_010	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	NI	r	66014000000
123	VSM20_A3_AM2_011	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	NI	x	503810000000
124	VSM20_A3_AM2_012	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	NI	r	24832000000
125	VSM20_A3_AM2_013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ciliate	x	0
126	VSM20_A3_AM2_014	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	Podolompas_sp	r	271960000000
127	VSM20_A3_AM2_015	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	Prymnesiophyceae	x	0
128	VSM20_A3_AM2_016	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	Protoperidinium_sp	r	215840000000
129	VSM20_A3_AM2_017	0	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	Protoperidinium_sp	x	238740000000
130	VSM20_A3_AM2_018	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	NI	h,p,r	94895000000
131	VSM20_A3_AM2_019	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Colony	x	0
132	VSM20_A3_AM2_020	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	NI	r	334620000000
133	VSM20_A3_AM2_021	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	Protoperidinium_sp	p	599920000000
134	VSM20_A3_AM2_022	0	0	1	1	0		0	2	1	0	0	0	0	0	0	0	0	Prorocentrum_sp	r	152610000000
135	VSM20_A3_AM2_023	0	0	1	1	0	0	0	16	0	1	0	0	1	0	0	0	0	Prorocentrum_sp	x	336900000000
136	VSM20_A3_AM2_024	0	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	NI	x	189770000000
137	VSM20_A3_AM2_025	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	Corythodinium_sp	j	387580000000
138	VSM20_A5_AM3_001	0	1	1	1	2	0	0	0	0	0	1	0	1	0	0	0	1	Triadinium_sphaericum_sp	d,f,r	247430000000
139	VSM20_A5_AM3_002	0	1	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	NI	p,r	69151000000
140	VSM20_A5_AM3_003	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	NI	p,r	114640000000
141	VSM20_A5_AM3_004	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	NI	r	120530000000
142	VSM20_A5_AM3_005	0	1	1	1	2	0	0	0	0	0	0	1	1	0	0	0	0	NI	a	97292000000
143	VSM20_A5_AM3_006	0	0	1	1	6	1	1	0	0	0	0	0	1	0	0	0	0	Prorocentrum_sp	a	230540000000
144	VSM20_A5_AM3_007	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	NI	r	211960000000
145	VSM20_A5_AM3_008	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	Prorocentrum_sp	a,b	239110000000
146	VSM20_A5_AM3_009	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	NI	l,u	546130000000
147	VSM20_A5_AM3_010	0	0	1	1	1	0	0	2	0	0	0	0	1	0	0	0	1	NI	g,h,r	489550000000
148	VSM20_A5_AM3_011	0	1	1	0	0	0	0	9	0	0	0	0	1	0	1	0	0	NI	p	481830000000
149	VSM20_A5_AM3_012	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	NI	x	174190000000
150	VSM20_A5_AM3_013	0	1	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	NI	r	296390000000
151	VSM20_A5_AM3_014	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	NI	x	62584000000
152	VSM20_A5_AM3_015	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	Prorocentrum_sp	a,r,v	88401000000
153	VSM20_A5_AM3_016	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	NI	p,g,h	230980000000
154	VSM20_A5_AM3_017	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	Protoperidinium_sp	x	176810000000
155	VSM20_A5_AM3_018	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Oxytoxum_sp	j,r	28005000000
156	VSM20_A5_AM3_019	0	1	1	1	6	1	1	0	0	0	0	0	1	0	0	0	0	Prorocentrum_sp	a	220080000000
157	VSM20_A5_AM3_020	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	NI	l,u	432780000000
158	VSM20_A5_AM3_021	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	Triadinium_sphaericum_sp	r	255150000000
159	VSM20_A5_AM3_022	0	0	1	0	0	0	0	4	1	0	0	0	0	1	0	0	0	NI	x	110120000000
160	VSM20_A5_AM3_023	0	1	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	NI	r	89543000000
161	VSM20_A5_AM3_024	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	Prorocentrum_sp	a	134540000000
162	VSM20_A5_AM3_025	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	Protoperidinium_sp	x	270970000000
163	VSM20_A5_AM3_026	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	Protoperidinium_sp	x	244080000000
164	VSM20_A5_AM3_027	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Oxytoxum_sp	j,r	31968000000
165	VSM20_A5_AM3_028	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	NI	r	30276000000
166	VSM20_A5_AM3_029	0	1	1	0	0	0	0	8	0	0	0	0	0	1	1	0	0	NI	x	136760000000
167	VSM20_A5_AM3_030	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	NI	r	96695000000
168	VSM20_A5_AM3_031	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	NI	r	91929000000
169	VSM20_A5_AM3_032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Diatom	x	0
170	VSM20_A5_AM3_033	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NI	l	191830000000
171	VSM20_A5_AM3_034	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	NI	g,h	257180000000
172	VSM20_A5_AM3_035	0	1	0	0	0	0	0	16	0	0	0	0	1	0	0	0	0	NI	x	246750000000
173	VSM20_A5_AM3_036	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	NI	x	51530000000
174	VSM20_A5_AM3_037	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	Protoperidinium_sp	x	443400000000
175	VSM20_A5_AM3_038	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	Protoperidinium_sp	p	442540000000
176	VSM20_A5_AM3_039	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	NI	x	49189000000
177	VSM20_A5_AM3_040	0	1	1	1	3	1	0	33	0	0	0	0	1	0	0	0	0	Prorocentrum_sp	b	439190000000
178	VSM20_A5_AM3_041	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NI	g	99589000000
179	VSM20_A5_AM3_042	0	0	1	1	0	1	0	4	0	0	0	0	1	0	0	0	0	NI	l	546500000000
180	VSM20_A5_AM3_043	0	1	1	0	0	0	0	6	1	0	0	0	0	0	0	0	0	NI	unknown	202660000000
181	VSM20_A5_AM3_044	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	NI	x	105890000000
182	VSM20_A5_AM3_045	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	Prorocentrum_sp	a	162440000000
183	VSM20_A5_AM3_046	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	NI	x	229140000000
184	VSM20_A5_AM3_047	0	1	1	1	1	0	0	2	0	0	0	0	1	0	0	0	0	NI	r	78819000000
185	VSM20_A5_AM3_048	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	NI	x	252890000000
186	VSM20_A5_AM3_049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sclerocyte	x	0
187	VSM20_A5_AM3_050	0	1	1	1	0	0	0	2	1	0	1	0	0	0	0	0	0	NI	x	29550000000
